date,date_totalizacao,cand,votos,porcentagem_votos,secoes_totalizadas,porcentagem_secoes_totalizadas,eleitores,porcentagem_eleitores
2022-10-30 20:30:07,2022-10-30 19:29:04,Bolsonaro,960521,48.97,7427,99.64,2639042,99.69
2022-10-30 20:32:03,2022-10-30 19:30:09,Lula,1001137,51.03,7428,99.65,2639337,99.71
2022-10-30 20:32:03,2022-10-30 19:30:09,Bolsonaro,960612,48.97,7428,99.65,2639337,99.71
2022-10-30 20:33:43,2022-10-30 19:30:09,Bolsonaro,960612,48.97,7428,99.65,2639337,99.71
2022-10-30 20:33:43,2022-10-30 19:30:09,Lula,1001137,51.03,7428,99.65,2639337,99.71
2022-10-30 20:35:22,2022-10-30 19:34:31,Bolsonaro,961022,48.96,7433,99.72,2640858,99.76
2022-10-30 20:35:22,2022-10-30 19:34:31,Lula,1001713,51.04,7433,99.72,2640858,99.76
2022-10-30 20:36:57,2022-10-30 19:34:31,Lula,1001713,51.04,7433,99.72,2640858,99.76
2022-10-30 20:36:57,2022-10-30 19:34:31,Bolsonaro,961022,48.96,7433,99.72,2640858,99.76
2022-10-30 20:38:59,2022-10-30 19:37:46,Lula,1002056,51.04,7436,99.76,2641682,99.79
2022-10-30 20:38:59,2022-10-30 19:37:46,Bolsonaro,961230,48.96,7436,99.76,2641682,99.79
2022-10-30 20:41:01,2022-10-30 19:39:56,Lula,1002458,51.05,7438,99.79,2642263,99.82
2022-10-30 20:41:01,2022-10-30 19:39:56,Bolsonaro,961249,48.95,7438,99.79,2642263,99.82
2022-10-30 20:42:55,2022-10-30 19:39:56,Lula,1002458,51.05,7438,99.79,2642263,99.82
2022-10-30 20:42:55,2022-10-30 19:39:56,Bolsonaro,961249,48.95,7438,99.79,2642263,99.82
2022-10-30 20:45:07,2022-10-30 19:39:56,Lula,1002458,51.05,7438,99.79,2642263,99.82
2022-10-30 20:45:07,2022-10-30 19:39:56,Bolsonaro,961249,48.95,7438,99.79,2642263,99.82
2022-10-30 20:46:54,2022-10-30 19:39:56,Bolsonaro,961249,48.95,7438,99.79,2642263,99.82
2022-10-30 20:46:54,2022-10-30 19:39:56,Lula,1002458,51.05,7438,99.79,2642263,99.82
2022-10-30 20:48:43,2022-10-30 19:39:56,Lula,1002458,51.05,7438,99.79,2642263,99.82
2022-10-30 20:48:43,2022-10-30 19:39:56,Bolsonaro,961249,48.95,7438,99.79,2642263,99.82
2022-10-30 20:50:32,2022-10-30 19:39:56,Lula,1002458,51.05,7438,99.79,2642263,99.82
2022-10-30 20:50:32,2022-10-30 19:39:56,Bolsonaro,961249,48.95,7438,99.79,2642263,99.82
2022-10-30 20:52:06,2022-10-30 19:50:54,Lula,1002485,51.05,7439,99.80,2642392,99.82
2022-10-30 20:52:06,2022-10-30 19:50:54,Bolsonaro,961275,48.95,7439,99.80,2642392,99.82
2022-10-30 20:54:16,2022-10-30 19:51:59,Lula,1002869,51.06,7441,99.83,2643151,99.85
2022-10-30 20:54:16,2022-10-30 19:51:59,Bolsonaro,961376,48.94,7441,99.83,2643151,99.85
2022-10-30 20:56:19,2022-10-30 19:54:10,Bolsonaro,961499,48.94,7442,99.84,2643591,99.87
2022-10-30 20:56:19,2022-10-30 19:54:10,Lula,1003032,51.06,7442,99.84,2643591,99.87
2022-10-30 20:58:15,2022-10-30 19:54:10,Bolsonaro,961499,48.94,7442,99.84,2643591,99.87
2022-10-30 20:58:15,2022-10-30 19:54:10,Lula,1003032,51.06,7442,99.84,2643591,99.87
2022-10-30 21:00:08,2022-10-30 19:58:32,Lula,1003086,51.06,7443,99.85,2643686,99.87
2022-10-30 21:00:08,2022-10-30 19:58:32,Bolsonaro,961513,48.94,7443,99.85,2643686,99.87
2022-10-30 21:01:36,2022-10-30 19:58:32,Lula,1003086,51.06,7443,99.85,2643686,99.87
2022-10-30 21:01:36,2022-10-30 19:58:32,Bolsonaro,961513,48.94,7443,99.85,2643686,99.87
2022-10-30 21:03:30,2022-10-30 19:58:32,Lula,1003086,51.06,7443,99.85,2643686,99.87
2022-10-30 21:03:30,2022-10-30 19:58:32,Bolsonaro,961513,48.94,7443,99.85,2643686,99.87
2022-10-30 21:06:25,2022-10-30 19:58:32,Lula,1003086,51.06,7443,99.85,2643686,99.87
2022-10-30 21:06:25,2022-10-30 19:58:32,Bolsonaro,961513,48.94,7443,99.85,2643686,99.87
2022-10-30 21:08:20,2022-10-30 20:07:21,Lula,1003363,51.06,7446,99.89,2644424,99.90
2022-10-30 21:08:20,2022-10-30 20:07:21,Bolsonaro,961626,48.94,7446,99.89,2644424,99.90
2022-10-30 21:10:33,2022-10-30 20:07:21,Bolsonaro,961626,48.94,7446,99.89,2644424,99.90
2022-10-30 21:10:33,2022-10-30 20:07:21,Lula,1003363,51.06,7446,99.89,2644424,99.90
2022-10-30 21:12:47,2022-10-30 20:07:21,Lula,1003363,51.06,7446,99.89,2644424,99.90
2022-10-30 21:12:47,2022-10-30 20:07:21,Bolsonaro,961626,48.94,7446,99.89,2644424,99.90
2022-10-30 21:15:01,2022-10-30 20:07:21,Lula,1003363,51.06,7446,99.89,2644424,99.90
2022-10-30 21:15:01,2022-10-30 20:07:21,Bolsonaro,961626,48.94,7446,99.89,2644424,99.90
2022-10-30 21:16:51,2022-10-30 20:07:21,Lula,1003363,51.06,7446,99.89,2644424,99.90
2022-10-30 21:16:51,2022-10-30 20:07:21,Bolsonaro,961626,48.94,7446,99.89,2644424,99.90
2022-10-30 21:18:48,2022-10-30 20:07:21,Lula,1003363,51.06,7446,99.89,2644424,99.90
2022-10-30 21:18:48,2022-10-30 20:07:21,Bolsonaro,961626,48.94,7446,99.89,2644424,99.90
2022-10-30 21:21:09,2022-10-30 20:07:21,Lula,1003363,51.06,7446,99.89,2644424,99.90
2022-10-30 21:21:09,2022-10-30 20:07:21,Bolsonaro,961626,48.94,7446,99.89,2644424,99.90
2022-10-30 21:23:33,2022-10-30 20:21:31,Lula,1003425,51.06,7447,99.91,2644556,99.90
2022-10-30 21:23:33,2022-10-30 20:21:31,Bolsonaro,961649,48.94,7447,99.91,2644556,99.90
